DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	6q25.3	6	159044945	TAGAP	LOC105378083, TAGAP			105378083, 117289			rs1738074-A	rs1738074	0	1738074	5_prime_UTR_variant	0	0.43	3E-15	14.522878745280337		1.16	[1.12-1.21]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	12q24.12	12	111569952	SH2B3	ATXN2			6311			rs653178-G	rs653178	0	653178	intron_variant	0	0.50	7E-21	20.154901959985743		1.2	[1.15-1.24]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	18p11.21	18	12809341	PTPN2	PTPN2			5771			rs1893217-G	rs1893217	0	1893217	intron_variant	0	0.17	3E-10	9.522878745280337		1.17	[1.12-1.23]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	1p36.32	1	2595307	MMEL1, TNFRSF14	MMEL1			79258			rs3748816-?	rs3748816	0	3748816	missense_variant	0	0.66	3E-9	8.522878745280337		1.12	[1.09-1.18]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	1p36.11	1	24977085	RUNX3	RUNX3 - MIR4425	864	100616365		11927	46418	rs10903122-?	rs10903122	0	10903122	regulatory_region_variant	1	0.52	2E-10	9.698970004336019		1.12	[1.09-1.18]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	1q32.1	1	200923009	intergenic	MROH3P			647215			rs296547-?	rs296547	0	296547	intron_variant	0	0.64	4E-9	8.397940008672037		1.12	[1.09-1.16]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	2p14	2	68371823	PLEK	PLEK			5341			rs17035378-?	rs17035378	0	17035378	intron_variant	0	0.72	8E-9	8.096910013008056		1.14	[1.09-1.19]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	3p22.3	3	32973977	CCR4	LOC105377022			105377022			rs13314993-C	rs13314993	0	13314993	intergenic_variant	0	0.46	3E-9	8.522878745280337		1.13	[1.08-1.17]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	3q13.33	3	119399949	CD80, KTELC1	ARHGAP31			57514			rs11712165-C	rs11712165	0	11712165	intron_variant	0	0.39	8E-9	8.096910013008056		1.13	[1.08-1.17]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	6q15	6	90216893	MAP3K7, BACH2	BACH2			60468			rs10806425-A	rs10806425	0	10806425	intron_variant	0	0.40	4E-10	9.397940008672037		1.13	[1.09-1.17]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	6q22.33	6	127957653	THEMIS, PTPRK	THEMIS - PTPRK	387357	5796		39022	11126	rs802734-G	rs802734	0	802734	intergenic_variant	1	0.31	3E-14	13.522878745280337		1.17	[1.12-1.22]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	8q24.21	8	128252343	intergenic	RN7SKP226 - LINC00824	106480903	101927774		31591	152926	rs9792269-?	rs9792269	0	9792269	intergenic_variant	1	0.76	3E-9	8.522878745280337		1.14	[1.10-1.19]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	10q22.3	10	79298270	ZMIZ1	ZMIZ1			57178			rs1250552-?	rs1250552	0	1250552	intron_variant	0	0.53	9E-10	9.045757490560675		1.12	[1.09-1.16]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	11q24.3	11	128511079	ETS1	ETS1			2113			rs11221332-A	rs11221332	0	11221332	intron_variant	0	0.24	5E-16	15.301029995663981		1.21	[1.16-1.27]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	16p13.13	16	11310036	CLEC16A, CIITA, SOCS1	LOC105371082			105371082			rs12928822-?	rs12928822	0	12928822	intron_variant	0	0.84	3E-8	7.522878745280337		1.16	[1.10-1.22]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	21q22.3	21	44227538	ICOSLG	ICOSLG			23308			rs4819388-?	rs4819388	0	4819388	3_prime_UTR_variant	0	0.72	2E-9	8.698970004336019		1.14	[1.09-1.19]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	1p36.23	1	7986612	PARK7, TNFRSF9	PARK7 - ERRFI1	11315	54206		1330	25107	rs12727642-A	rs12727642	0	12727642	intergenic_variant	1	0.19	9E-8	7.045757490560675		1.14	[1.09-1.20]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	1p31.3	1	61326191	NFIA	NFIA			4774			rs6691768-?	rs6691768	0	6691768	intron_variant	0	0.62	1E-7	7.0		1.11	[1.06-1.15]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	1q24.2	1	167442147	CD247	CD247			919			rs864537-?	rs864537	0	864537	intron_variant	0	0.61	4E-7	6.3979400086720375		1.1	[1.06-1.15]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	1q24.3	1	172741860	TNFSF18, TNFSF4, FASLG	FASLG - SLC25A38P1	356	441915		74987	6392	rs859637-A	rs859637	0	859637	intergenic_variant	1	0.49	2E-6	5.698970004336019		1.1	[1.06-1.14]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	3p14.1	3	69203748	FRMD4B	FRMD4B			23150			rs6806528-A	rs6806528	0	6806528	intron_variant	0	0.10	2E-7	6.698970004336019		1.19	[1.12-1.27]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	3q26.2	3	169774313	intergenic	MYNN			55892			rs10936599-A	rs10936599	0	10936599	synonymous_variant	0	0.25	5E-7	6.301029995663981		1.12	[1.07-1.16]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	6p25.3	6	383546	IRF4	DUSP22 - IRF4	56940	3662		32191	8193	rs1033180-A	rs1033180	0	1033180	intergenic_variant	1	0.08	6E-8	7.221848749616356		1.21	[1.13-1.29]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	7p14.1	7	37334906	ELMO1	ELMO1			9844			rs6974491-A	rs6974491	0	6974491	intron_variant	0	0.17	2E-7	6.698970004336019		1.14	[1.09-1.20]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	13q14.2	13	50261579	intergenic	DLEU1			10301			rs2762051-A	rs2762051	0	2762051	intron_variant	0	0.18	7E-7	6.154901959985743		1.13	[1.08-1.18]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	14q24.1	14	68811487	ZFP36L1	ZFP36L1 - MAGOH3P	677	90352		15244	50238	rs4899260-A	rs4899260	0	4899260	intergenic_variant	1	0.26	4E-7	6.3979400086720375		1.12	[1.07-1.16]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	17q21.31	17	46788073	intergenic	WNT3			7473			rs2074404-?	rs2074404	0	2074404	intron_variant	0	0.75	1E-6	6.0		1.11	[1.06-1.16]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	22q11.21	22	21628603	YDJC, UBE2L3	YDJC			150223			rs2298428-A	rs2298428	0	2298428	missense_variant	0	0.20	2E-7	6.698970004336019		1.13	[1.08-1.19]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	Xp22.2	X	12953405	TLR7, TLR8	TLR8-AS1 - TMSB4X	349408	7114		10105	21702	rs5979785-?	rs5979785	0	5979785	regulatory_region_variant	1	0.74	6E-8	7.221848749616356		1.14	[1.09-1.19]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	6p21.32	6	32638107	HLA-DQB1, HLA-DQA1	LOC107986589, HLA-DQA1			107986589, 3117			rs2187668-A	rs2187668	0	2187668	intron_variant	0	0.26	1E-50	50.0		6.23	[5.95-6.52]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2018-04-25	22057235	Trynka G	2011-11-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22057235	Dense genotyping identifies and localizes multiple common and rare variant association signals in celiac disease.	Celiac disease	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	NA	1p36.32	1	2607961	C1orf93, MMEL1, TTC34	MMEL1			79258			rs4445406-T	rs4445406	0	4445406	intron_variant	0	0.656	5E-12	11.301029995663981		1.1494253		Illumina [139553]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST005523	Targeted genotyping array [ImmunoChip]
2018-04-25	22057235	Trynka G	2011-11-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22057235	Dense genotyping identifies and localizes multiple common and rare variant association signals in celiac disease.	Celiac disease	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	NA	1p36.11	1	24963243	RUNX3	LOC105376878, RUNX3			105376878, 864			rs72657048-G	rs72657048	0	72657048	intron_variant	0	0.502	4E-6	5.3979400086720375		1.0869565		Illumina [139553]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST005523	Targeted genotyping array [ImmunoChip]
2018-04-25	22057235	Trynka G	2011-11-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22057235	Dense genotyping identifies and localizes multiple common and rare variant association signals in celiac disease.	Celiac disease	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	NA	1q24.3	1	172711891	FASLG	FASLG - SLC25A38P1	356	441915		45018	36361	rs12068671-?	rs12068671	0	12068671	intergenic_variant	1	0.815	1E-10	10.0		1.1627907		Illumina [139553]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST005523	Targeted genotyping array [ImmunoChip]
2018-04-25	22057235	Trynka G	2011-11-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22057235	Dense genotyping identifies and localizes multiple common and rare variant association signals in celiac disease.	Celiac disease	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	NA	1q24.3	1	172895512	FASLG, TNFSF18	AIMP1P2 - TNFSF18	100873064	8995		9254	145708	rs12142280-?	rs12142280	0	12142280	intron_variant	1	0.82	8E-9	8.096910013008056	(conditioned on rs12068671)	1.1494253		Illumina [139553]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST005523	Targeted genotyping array [ImmunoChip]
2018-04-25	22057235	Trynka G	2011-11-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22057235	Dense genotyping identifies and localizes multiple common and rare variant association signals in celiac disease.	Celiac disease	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	NA	1q31.2	1	192572342	RGS1	LOC105371664			105371664			rs1359062-G	rs1359062	0	1359062	intron_variant	0	0.82	3E-25	24.522878745280337		1.2987013		Illumina [139553]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST005523	Targeted genotyping array [ImmunoChip]
2018-04-25	22057235	Trynka G	2011-11-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22057235	Dense genotyping identifies and localizes multiple common and rare variant association signals in celiac disease.	Celiac disease	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	NA	1q32.1	1	200912264	C1orf106	C1orf106			55765			rs10800746-C	rs10800746	0	10800746	intron_variant	0	0.695	3E-8	7.522878745280337		1.12		Illumina [139553]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST005523	Targeted genotyping array [ImmunoChip]
2018-04-25	22057235	Trynka G	2011-11-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22057235	Dense genotyping identifies and localizes multiple common and rare variant association signals in celiac disease.	Celiac disease	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	NA	2p16.1	2	60959694	PUS10	PUS10			150962			rs13003464-G	rs13003464	0	13003464	intron_variant	0	0.388	4E-16	15.397940008672037		1.17		Illumina [139553]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST005523	Targeted genotyping array [ImmunoChip]
2018-04-25	22057235	Trynka G	2011-11-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22057235	Dense genotyping identifies and localizes multiple common and rare variant association signals in celiac disease.	Celiac disease	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	NA	2q12.1	2	102470310	IL18R, IL18RAP	IL18RAP - SLC9A4	8807	389015		17742	2972	rs990171-A	rs990171	0	990171	regulatory_region_variant	1	0.225	1E-16	16.0		1.2		Illumina [139553]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST005523	Targeted genotyping array [ImmunoChip]
2018-04-25	22057235	Trynka G	2011-11-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22057235	Dense genotyping identifies and localizes multiple common and rare variant association signals in celiac disease.	Celiac disease	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	NA	2q31.3	2	181143073	UBE2E3, ITGA4	LOC101927156			101927156			rs1018326-C	rs1018326	0	1018326	intron_variant	0	0.418	3E-16	15.522878745280337		1.16		Illumina [139553]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST005523	Targeted genotyping array [ImmunoChip]
2018-04-25	22057235	Trynka G	2011-11-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22057235	Dense genotyping identifies and localizes multiple common and rare variant association signals in celiac disease.	Celiac disease	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	NA	2q32.2	2	191048308	STAT4	STAT4			6775			rs6715106-?	rs6715106	0	6715106	intron_variant	0	0.942	8E-9	8.096910013008056		1.2658228		Illumina [139553]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST005523	Targeted genotyping array [ImmunoChip]
2018-04-25	22057235	Trynka G	2011-11-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22057235	Dense genotyping identifies and localizes multiple common and rare variant association signals in celiac disease.	Celiac disease	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	NA	2q32.3	2	191108837	STAT4	STAT4			6775			rs6752770-?	rs6752770	0	6752770	intron_variant	0	0.296	1E-6	6.0	(conditioned on rs6715106)	1.1		Illumina [139553]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST005523	Targeted genotyping array [ImmunoChip]
2018-04-25	22057235	Trynka G	2011-11-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22057235	Dense genotyping identifies and localizes multiple common and rare variant association signals in celiac disease.	Celiac disease	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	NA	2q33.2	2	203745673	CD28, CTLA4	CD28 - KRT18P39	940	344462		5917	18560	rs1980422-?	rs1980422	0	1980422	intergenic_variant	1	0.233	1E-15	15.0		1.19		Illumina [139553]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST005523	Targeted genotyping array [ImmunoChip]
2018-04-25	22057235	Trynka G	2011-11-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22057235	Dense genotyping identifies and localizes multiple common and rare variant association signals in celiac disease.	Celiac disease	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	NA	3p22.3	3	32996229	CCR4, GLB1	LOC107986072 - GLB1	107986072	2720		2824	379	rs4678523-C	rs4678523	0	4678523	intergenic_variant	1	0.313	2E-7	6.698970004336019		1.11		Illumina [139553]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST005523	Targeted genotyping array [ImmunoChip]
2018-04-25	22057235	Trynka G	2011-11-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22057235	Dense genotyping identifies and localizes multiple common and rare variant association signals in celiac disease.	Celiac disease	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	NA	3p21.31	3	46336534	CCR3, CCR2	UQCRC2P1 - CCR2	100131327	729230		24558	17210	rs2097282-?	rs2097282	0	2097282	intergenic_variant	1	0.314	1E-20	20.0		1.2		Illumina [139553]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST005523	Targeted genotyping array [ImmunoChip]
2018-04-25	22057235	Trynka G	2011-11-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22057235	Dense genotyping identifies and localizes multiple common and rare variant association signals in celiac disease.	Celiac disease	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	NA	3p21.31	3	46164194	CCR1	LOC105377067			105377067			rs7616215-C	rs7616215	0	7616215	intron_variant	0	0.361	9E-9	8.045757490560675	(conditioned on rs2097282)	1.12		Illumina [139553]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST005523	Targeted genotyping array [ImmunoChip]
